agent,time,x,y,z,original_x,original_y,original_z,attractive_force_x,attractive_force_y,attractive_force_z,repulsive_force_x,repulsive_force_y,repulsive_force_z,total_force_x,total_force_y,total_force_z,attractive_magnitude,repulsive_magnitude,total_magnitude,displacement_magnitude
3,11.8,7.0,0.0,0.0,7.2,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
0,12.0,11.2,1.0,0.0,11.0,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,12.0,12.2,19.0,0.0,12.0,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,12.0,10.0,10.0,12.2,10.0,10.0,12.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,12.0,6.8,0.0,0.0,7.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,12.2,11.4,1.0,0.0,11.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,12.2,12.4,19.0,0.0,12.2,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,12.2,10.0,10.0,12.4,10.0,10.0,12.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,12.2,6.6,0.0,0.0,6.8,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,12.4,11.6,1.0,0.0,11.4,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,12.4,12.6,19.0,0.0,12.4,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,12.4,10.0,10.0,12.6,10.0,10.0,12.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,12.4,6.3999999999999995,0.0,0.0,6.6,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,12.6,11.799999999999999,1.0,0.0,11.6,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,12.6,12.799999999999999,19.0,0.0,12.6,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,12.6,10.0,10.0,12.799999999999999,10.0,10.0,12.6,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,12.6,6.2,0.0,0.0,6.4,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
0,12.8,12.0,1.0,0.0,11.8,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,12.8,13.0,19.0,0.0,12.8,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,12.8,10.0,10.0,13.0,10.0,10.0,12.8,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,12.8,6.0,0.0,0.0,6.2,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
0,13.0,12.2,1.0,0.0,12.0,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,13.0,13.2,19.0,0.0,13.0,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,13.0,10.0,10.0,13.2,10.0,10.0,13.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,13.0,5.8,0.0,0.0,6.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,13.2,12.4,1.0,0.0,12.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,13.2,13.4,19.0,0.0,13.2,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,13.2,10.0,10.0,13.4,10.0,10.0,13.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,13.2,5.6,0.0,0.0,5.8,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,13.4,12.6,1.0,0.0,12.4,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,13.4,13.6,19.0,0.0,13.4,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,13.4,10.0,10.0,13.6,10.0,10.0,13.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,13.4,5.3999999999999995,0.0,0.0,5.6,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,13.6,12.799999999999999,1.0,0.0,12.6,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,13.6,13.799999999999999,19.0,0.0,13.6,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,13.6,10.0,10.0,13.799999999999999,10.0,10.0,13.6,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,13.6,5.2,0.0,0.0,5.4,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
0,13.8,13.0,1.0,0.0,12.8,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,13.8,14.0,19.0,0.0,13.8,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,13.8,10.0,10.0,14.0,10.0,10.0,13.8,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,13.8,5.0,0.0,0.0,5.2,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
0,14.0,13.2,1.0,0.0,13.0,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,14.0,14.2,19.0,0.0,14.0,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,14.0,10.0,10.0,14.2,10.0,10.0,14.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,14.0,4.8,0.0,0.0,5.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,14.2,13.4,1.0,0.0,13.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,14.2,14.4,19.0,0.0,14.2,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,14.2,10.0,10.0,14.4,10.0,10.0,14.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,14.2,4.6,0.0,0.0,4.8,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,14.4,13.6,1.0,0.0,13.4,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,14.4,14.6,19.0,0.0,14.4,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,14.4,10.0,10.0,14.6,10.0,10.0,14.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,14.4,4.3999999999999995,0.0,0.0,4.6,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,14.6,13.799999999999999,1.0,0.0,13.6,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,14.6,14.799999999999999,19.0,0.0,14.6,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,14.6,10.0,10.0,14.799999999999999,10.0,10.0,14.6,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,14.6,4.2,0.0,0.0,4.4,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
0,14.8,14.0,1.0,0.0,13.8,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,14.8,15.0,19.0,0.0,14.8,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,14.8,10.0,10.0,15.0,10.0,10.0,14.8,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,14.8,4.0,0.0,0.0,4.2,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,15.0,14.2,1.0,0.0,14.0,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,15.0,15.2,19.0,0.0,15.0,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,15.0,10.0,10.0,15.2,10.0,10.0,15.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,15.0,3.8,0.0,0.0,4.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,15.2,14.4,1.0,0.0,14.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,15.2,15.4,19.0,0.0,15.2,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,15.2,10.0,10.0,15.4,10.0,10.0,15.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,15.2,3.6,0.0,0.0,3.8,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,15.4,14.6,1.0,0.0,14.4,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,15.4,15.6,19.0,0.0,15.4,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,15.4,10.0,10.0,15.6,10.0,10.0,15.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,15.4,3.4,0.0,0.0,3.6,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,15.6,14.799999999999999,1.0,0.0,14.6,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,15.6,15.799999999999999,19.0,0.0,15.6,19.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,15.6,10.0,10.0,15.799999999999999,10.0,10.0,15.6,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
3,15.6,3.1999999999999997,0.0,0.0,3.4,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,15.8,15.0,1.0,0.0,14.8,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,15.8,16.0,19.0,0.0,15.8,19.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
2,15.8,10.0,10.0,16.0,10.0,10.0,15.8,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
3,15.8,3.0,0.0,0.0,3.2,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,16.0,15.2,1.0,0.0,15.0,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,16.0,16.2,19.0,0.0,16.0,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,16.0,10.0,10.0,16.2,10.0,10.0,16.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,16.0,2.8,0.0,0.0,3.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,16.2,15.4,1.0,0.0,15.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,16.2,16.4,19.0,0.0,16.2,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,16.2,10.0,10.0,16.4,10.0,10.0,16.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,16.2,2.6,0.0,0.0,2.8,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,16.4,15.6,1.0,0.0,15.4,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,16.4,16.599999999999998,19.0,0.0,16.4,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,16.4,10.0,10.0,16.599999999999998,10.0,10.0,16.4,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,16.4,2.4,0.0,0.0,2.6,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,16.6,15.799999999999999,1.0,0.0,15.6,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,16.6,16.8,19.0,0.0,16.6,19.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
2,16.6,10.0,10.0,16.8,10.0,10.0,16.6,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
3,16.6,2.2,0.0,0.0,2.4,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996
0,16.8,16.0,1.0,0.0,15.8,1.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
1,16.8,17.0,19.0,0.0,16.8,19.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
2,16.8,10.0,10.0,17.0,10.0,10.0,16.8,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
3,16.8,2.0,0.0,0.0,2.2,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,17.0,16.2,1.0,0.0,16.0,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,17.0,17.2,19.0,0.0,17.0,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,17.0,10.0,10.0,17.2,10.0,10.0,17.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,17.0,1.8,0.0,0.0,2.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,17.2,16.4,1.0,0.0,16.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,17.2,17.4,19.0,0.0,17.2,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,17.2,10.0,10.0,17.4,10.0,10.0,17.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,17.2,1.6,0.0,0.0,1.8,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,17.4,16.599999999999998,1.0,0.0,16.4,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,17.4,17.599999999999998,19.0,0.0,17.4,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,17.4,10.0,10.0,17.599999999999998,10.0,10.0,17.4,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,17.4,1.4000000000000001,0.0,0.0,1.6,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,17.6,16.8,1.0,0.0,16.6,1.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
1,17.6,17.8,19.0,0.0,17.6,19.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
2,17.6,10.0,10.0,17.8,10.0,10.0,17.6,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
3,17.6,1.2,0.0,0.0,1.4,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996
0,17.8,17.0,1.0,0.0,16.8,1.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
1,17.8,18.0,19.0,0.0,17.8,19.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
2,17.8,10.0,10.0,18.0,10.0,10.0,17.8,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
3,17.8,1.0,0.0,0.0,1.2,0.0,0.0,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,-0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998
0,18.0,17.2,1.0,0.0,17.0,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,18.0,18.2,19.0,0.0,18.0,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,18.0,10.0,10.0,18.2,10.0,10.0,18.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,18.0,0.8,0.0,0.0,1.0,0.0,0.0,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,-0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998
0,18.2,17.4,1.0,0.0,17.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,18.2,18.4,19.0,0.0,18.2,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,18.2,10.0,10.0,18.4,10.0,10.0,18.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
